step,residual,mass
3230,1.0790319256351128e-04,4.0443589828370125e-04
3231,1.0786525973081826e-04,4.0451835735065729e-04
3232,1.0782734842797766e-04,4.0460079293162495e-04
3233,1.0778945863466344e-04,4.0468320503405123e-04
3234,1.0775159033056548e-04,4.0476559366557082e-04
3235,1.0771374349541636e-04,4.0484795883382620e-04
3236,1.0767591810897119e-04,4.0493030054643839e-04
3237,1.0763811415098995e-04,4.0501261881080707e-04
3238,1.0760033160131733e-04,4.0509491363477563e-04
3239,1.0756257043975900e-04,4.0517718502563343e-04
3240,1.0752483064619131e-04,4.0525943299113800e-04
3241,1.0748711220045765e-04,4.0534165753884789e-04
3242,1.0744941508254354e-04,4.0542385867621501e-04
3243,1.0741173927228550e-04,4.0550603641103053e-04
3244,1.0737408474975687e-04,4.0558819075058646e-04
3245,1.0733645149485352e-04,4.0567032170251284e-04
3246,1.0729883948767583e-04,4.0575242927446645e-04
3247,1.0726124870820404e-04,4.0583451347396516e-04
3248,1.0722367913651830e-04,4.0591657430848909e-04
3249,1.0718613075274981e-04,4.0599861178562159e-04
3250,1.0714860353696728e-04,4.0608062591292697e-04
3251,1.0711109746934112e-04,4.0616261669784335e-04
3252,1.0707361253005962e-04,4.0624458414810765e-04
3253,1.0703614869929117e-04,4.0632652827100283e-04
3254,1.0699870595728890e-04,4.0640844907405775e-04
3255,1.0696128428426766e-04,4.0649034656507028e-04
3256,1.0692388366056339e-04,4.0657222075133129e-04
3257,1.0688650406638834e-04,4.0665407164054690e-04
3258,1.0684914548214571e-04,4.0673589923994111e-04
3259,1.0681180788814911e-04,4.0681770355728629e-04
3260,1.0677449126479732e-04,4.0689948459997864e-04
3261,1.0673719559249229e-04,4.0698124237553181e-04
3262,1.0669992085164203e-04,4.0706297689148581e-04
3263,1.0666266702272516e-04,4.0714468815529665e-04
3264,1.0662543408621529e-04,4.0722637617446105e-04
3265,1.0658822202259764e-04,4.0730804095648733e-04
3266,1.0655103081244665e-04,4.0738968250877072e-04
3267,1.0651386043627593e-04,4.0747130083908066e-04
3268,1.0647671087467078e-04,4.0755289595461122e-04
3269,1.0643958210827346e-04,4.0763446786293755e-04
3270,1.0640247411767383e-04,4.0771601657157996e-04
3271,1.0636538688357353e-04,4.0779754208789047e-04
3272,1.0632832038659435e-04,4.0787904441947037e-04
3273,1.0629127460750312e-04,4.0796052357365152e-04
3274,1.0625424952698941e-04,4.0804197955806535e-04
3275,1.0621724512583765e-04,4.0812341238003521e-04
3276,1.0618026138479158e-04,4.0820482204709062e-04
3277,1.0614329828472209e-04,4.0828620856668617e-04
3278,1.0610635580642198e-04,4.0836757194614477e-04
3279,1.0606943393076411e-04,4.0844891219319983e-04
3280,1.0603253263855405e-04,4.0853022931498784e-04
3281,1.0599565191082662e-04,4.0861152331918700e-04
3282,1.0595879172843107e-04,4.0869279421302173e-04
3283,1.0592195207232971e-04,4.0877404200410211e-04
3284,1.0588513292350617e-04,4.0885526669984338e-04
3285,1.0584833426299067e-04,4.0893646830740657e-04
3286,1.0581155607179208e-04,4.0901764683465400e-04
3287,1.0577479833096589e-04,4.0909880228869717e-04
3288,1.0573806102157383e-04,4.0917993467708992e-04
3289,1.0570134412477135e-04,4.0926104400715134e-04
3290,1.0566464762162146e-04,4.0934213028646113e-04
3291,1.0562797149331121e-04,4.0942319352218944e-04
3292,1.0559131572102402e-04,4.0950423372202024e-04
3293,1.0555468028592930e-04,4.0958525089325692e-04
3294,1.0551806516929856e-04,4.0966624504303495e-04
3295,1.0548147035233685e-04,4.0974721617917153e-04
3296,1.0544489581631539e-04,4.0982816430881058e-04
3297,1.0540834154257909e-04,4.0990908943931817e-04
3298,1.0537180751240694e-04,4.0998999157824522e-04
3299,1.0533529370715744e-04,4.1007087073296854e-04
3300,1.0529880010820951e-04,4.1015172691062293e-04
3301,1.0526232669693892e-04,4.1023256011891388e-04
3302,1.0522587345477546e-04,4.1031337036504510e-04
3303,1.0518944036316116e-04,4.1039415765644087e-04
3304,1.0515302740356763e-04,4.1047492200045724e-04
3305,1.0511663455744731e-04,4.1055566340437831e-04
3306,1.0508026180637415e-04,4.1063638187569977e-04
3307,1.0504390913183175e-04,4.1071707742165329e-04
3308,1.0500757651538633e-04,4.1079775004971571e-04
3309,1.0497126393865681e-04,4.1087839976729998e-04
3310,1.0493497138325872e-04,4.1095902658144496e-04
3311,1.0489869883074743e-04,4.1103963049994813e-04
3312,1.0486244626286530e-04,4.1112021152979786e-04
3313,1.0482621366123881e-04,4.1120076967843391e-04
3314,1.0479000100757341e-04,4.1128130495328441e-04
3315,1.0475380828364328e-04,4.1136181736160283e-04
3316,1.0471763547112398e-04,4.1144230691077098e-04
3317,1.0468148255184124e-04,4.1152277360811056e-04
3318,1.0464534950757372e-04,4.1160321746085783e-04
3319,1.0460923632017355e-04,4.1168363847641853e-04
3320,1.0457314297139350e-04,4.1176403666213417e-04
3321,1.0453706944322838e-04,4.1184441202530913e-04
3322,1.0450101571745016e-04,4.1192476457325500e-04
3323,1.0446498177605594e-04,4.1200509431327768e-04
3324,1.0442896760094824e-04,4.1208540125257259e-04
3325,1.0439297317405379e-04,4.1216568539874788e-04
3326,1.0435699847740829e-04,4.1224594675881961e-04
3327,1.0432104349300707e-04,4.1232618534018566e-04
3328,1.0428510820283595e-04,4.1240640115015230e-04
3329,1.0424919258900911e-04,4.1248659419600197e-04
3330,1.0421329663355444e-04,4.1256676448509400e-04
3331,1.0417742031858063e-04,4.1264691202456922e-04
3332,1.0414156362622205e-04,4.1272703682189140e-04
3333,1.0410572653860324e-04,4.1280713888411878e-04
3334,1.0406990903791163e-04,4.1288721821877808e-04
3335,1.0403411110631143e-04,4.1296727483306286e-04
3336,1.0399833272602783e-04,4.1304730873411861e-04
3337,1.0396257387930212e-04,4.1312731992928424e-04
3338,1.0392683454835949e-04,4.1320730842593482e-04
3339,1.0389111471550067e-04,4.1328727423130268e-04
3340,1.0385541436306532e-04,4.1336721735253201e-04
3341,1.0381973347332148e-04,4.1344713779689580e-04
3342,1.0378407202861003e-04,4.1352703557183130e-04
3343,1.0374843001137575e-04,4.1360691068435286e-04
3344,1.0371280740391530e-04,4.1368676314190581e-04
3345,1.0367720418870914e-04,4.1376659295156256e-04
3346,1.0364162034819101e-04,4.1384640012083164e-04
3347,1.0360605586479765e-04,4.1392618465667342e-04
3348,1.0357051072099998e-04,4.1400594656647912e-04
3349,1.0353498489934778e-04,4.1408568585735227e-04
3350,1.0349947838232845e-04,4.1416540253668912e-04
3351,1.0346399115251664e-04,4.1424509661156222e-04
3352,1.0342852319245156e-04,4.1432476808936683e-04
3353,1.0339307448473636e-04,4.1440441697713603e-04
3354,1.0335764501203304e-04,4.1448404328241450e-04
3355,1.0332223475691806e-04,4.1456364701197119e-04
3356,1.0328684370205855e-04,4.1464322817327966e-04
3357,1.0325147183018808e-04,4.1472278677356672e-04
3358,1.0321611912393317e-04,4.1480232281990365e-04
3359,1.0318078556610353e-04,4.1488183631970617e-04
3360,1.0314547113936984e-04,4.1496132728001953e-04
3361,1.0311017582653571e-04,4.1504079570783706e-04
3362,1.0307489961040116e-04,4.1512024161088424e-04
3363,1.0303964247376645e-04,4.1519966499587585e-04
3364,1.0300440439951517e-04,4.1527906587031924e-04
3365,1.0296918537036962e-04,4.1535844424127821e-04
3366,1.0293398536934607e-04,4.1543780011581188e-04
3367,1.0289880437930251e-04,4.1551713350132492e-04
3368,1.0286364238313171e-04,4.1559644440482507e-04
3369,1.0282849936381455e-04,4.1567573283370399e-04
3370,1.0279337530433096e-04,4.1575499879484333e-04
3371,1.0275827018758772e-04,4.1583424229555652e-04
3372,1.0272318399665259e-04,4.1591346334301973e-04
3373,1.0268811671457949e-04,4.1599266194446372e-04
3374,1.0265306832433162e-04,4.1607183810690127e-04
3375,1.0261803880908432e-04,4.1615099183758180e-04
3376,1.0258302815186645e-04,4.1623012314359311e-04
3377,1.0254803633583549e-04,4.1630923203225161e-04
3378,1.0251306334405424e-04,4.1638831851046286e-04
3379,1.0247810915977621e-04,4.1646738258559060e-04
3380,1.0244317376611076e-04,4.1654642426467694e-04
3381,1.0240825714628999e-04,4.1662544355481072e-04
3382,1.0237335928351635e-04,4.1670444046330298e-04
3383,1.0233848016107107e-04,4.1678341499708005e-04
3384,1.0230361976218298e-04,4.1686236716334941e-04
3385,1.0226877807016225e-04,4.1694129696934147e-04
3386,1.0223395506825055e-04,4.1702020442210049e-04
3387,1.0219915073989182e-04,4.1709908952879517e-04
3388,1.0216436506835085e-04,4.1717795229645742e-04
3389,1.0212959803698451e-04,4.1725679273229232e-04
3390,1.0209484962923939e-04,4.1733561084327750e-04
3391,1.0206011982848876e-04,4.1741440663677824e-04
3392,1.0202540861820455e-04,4.1749318011963910e-04
3393,1.0199071598179308e-04,4.1757193129902882e-04
3394,1.0195604190275337e-04,4.1765066018217877e-04
3395,1.0192138636458528e-04,4.1772936677603130e-04
3396,1.0188674935079483e-04,4.1780805108794148e-04
3397,1.0185213084490026e-04,4.1788671312466014e-04
3398,1.0181753083050400e-04,4.1796535289350420e-04
3399,1.0178294929115521e-04,4.1804397040149342e-04
3400,1.0174838621044478e-04,4.1812256565570066e-04
3401,1.0171384157198837e-04,4.1820113866327302e-04
3402,1.0167931535950813e-04,4.1827968943125842e-04
3403,1.0164480755654269e-04,4.1835821796671019e-04
3404,1.0161031814681187e-04,4.1843672427665417e-04
3405,1.0157584711406656e-04,4.1851520836831192e-04
3406,1.0154139444200183e-04,4.1859367024861061e-04
3407,1.0150696011432702e-04,4.1867210992463204e-04
3408,1.0147254411485340e-04,4.1875052740351709e-04
3409,1.0143814642732734e-04,4.1882892269225869e-04
3410,1.0140376703556697e-04,4.1890729579797015e-04
3411,1.0136940592340406e-04,4.1898564672768332e-04
3412,1.0133506307468564e-04,4.1906397548849473e-04
3413,1.0130073847323933e-04,4.1914228208738070e-04
3414,1.0126643210300354e-04,4.1922056653137150e-04
3415,1.0123214394784790e-04,4.1929882882756671e-04
3416,1.0119787399169241e-04,4.1937706898290746e-04
3417,1.0116362221851480e-04,4.1945528700464650e-04
3418,1.0112938861225539e-04,4.1953348289968474e-04
3419,1.0109517315687681e-04,4.1961165667491737e-04
3420,1.0106097583643863e-04,4.1968980833757580e-04
3421,1.0102679663493207e-04,4.1976793789469174e-04
3422,1.0099263553642146e-04,4.1984604535312911e-04
3423,1.0095849252495996e-04,4.1992413072003756e-04
3424,1.0092436758461396e-04,4.2000219400230337e-04
3425,1.0089026069952514e-04,4.2008023520719766e-04
3426,1.0085617185379278e-04,4.2015825434150457e-04
3427,1.0082210103157984e-04,4.2023625141229056e-04
3428,1.0078804821705376e-04,4.2031422642654795e-04
3429,1.0075401339436487e-04,4.2039217939125300e-04
3430,1.0071999654774527e-04,4.2047011031350740e-04
3431,1.0068599766141803e-04,4.2054801920027556e-04
3432,1.0065201671962488e-04,4.2062590605858460e-04
3433,1.0061805370662673e-04,4.2070377089522886e-04
3434,1.0058410860668357e-04,4.2078161371739262e-04
3435,1.0055018140413952e-04,4.2085943453202092e-04
3436,1.0051627208329392e-04,4.2093723334612045e-04
3437,1.0048238062848635e-04,4.2101501016681157e-04
3438,1.0044850702411097e-04,4.2109276500057469e-04
3439,1.0041465125448540e-04,4.2117049785491794e-04
3440,1.0038081330405596e-04,4.2124820873652073e-04
3441,1.0034699315724468e-04,4.2132589765254616e-04
3442,1.0031319079846313e-04,4.2140356460972469e-04
3443,1.0027940621220354e-04,4.2148120961524565e-04
3444,1.0024563938288012e-04,4.2155883267602459e-04
3445,1.0021189029507165e-04,4.2163643379894411e-04
3446,1.0017815893322669e-04,4.2171401299090469e-04
3447,1.0014444528193248e-04,4.2179157025903555e-04
3448,1.0011074932572857e-04,4.2186910561028626e-04
3449,1.0007707104913657e-04,4.2194661905128016e-04
3450,1.0004341043685718e-04,4.2202411058931837e-04
3451,1.0000976747339543e-04,4.2210158023132124e-04
3452,9.9976142143429385e-05,4.2217902798402798e-04
3453,9.9942534431619022e-05,4.2225645385453932e-04
3454,9.9908944322607286e-05,4.2233385784965990e-04
3455,9.9875371801104581e-05,4.2241123997633051e-04
3456,9.9841816851794899e-05,4.2248860024174747e-04
3457,9.9808279459447707e-05,4.2256593865245342e-04
3458,9.9774759608757917e-05,4.2264325521569103e-04
3459,9.9741257284525478e-05,4.2272054993819157e-04
3460,9.9707772471516006e-05,4.2279782282687254e-04
3461,9.9674305154518511e-05,4.2287507388866186e-04
3462,9.9640855318379356e-05,4.2295230313056968e-04
3463,9.9607422947949284e-05,4.2302951055942363e-04
3464,9.9574008028034610e-05,4.2310669618211621e-04
3465,9.9540610543573515e-05,4.2318386000566910e-04
3466,9.9507230479424521e-05,4.2326100203677827e-04
3467,9.9473867820502066e-05,4.2333812228256969e-04
3468,9.9440522551739425e-05,4.2341522074980484e-04
3469,9.9407194658111901e-05,4.2349229744533955e-04
3470,9.9373884124571608e-05,4.2356935237619327e-04
3471,9.9340590936103444e-05,4.2364638554914270e-04
3472,9.9307315077718829e-05,4.2372339697119017e-04
3473,9.9274056534462060e-05,4.2380038664900502e-04
3474,9.9240815291343543e-05,4.2387735458964516e-04
3475,9.9207591333443841e-05,4.2395430080001146e-04
3476,9.9174384645880030e-05,4.2403122528692676e-04
3477,9.9141195213673993e-05,4.2410812805714602e-04
3478,9.9108023021997476e-05,4.2418500911768902e-04
3479,9.9074868055961686e-05,4.2426186847540303e-04
3480,9.9041730300782212e-05,4.2433870613710464e-04
3481,9.9008609741549933e-05,4.2441552210961209e-04
3482,9.8975506363505671e-05,4.2449231639987608e-04
3483,9.8942420151828641e-05,4.2456908901474552e-04
3484,9.8909351091803455e-05,4.2464583996096881e-04
3485,9.8876299168585175e-05,4.2472256924551150e-04
3486,9.8843264367493854e-05,4.2479927687521656e-04
3487,9.8810246673848635e-05,4.2487596285677512e-04
3488,9.8777246072903244e-05,4.2495262719725673e-04
3489,9.8744262549936966e-05,4.2502926990336881e-04
3490,9.8711296090387557e-05,4.2510589098188848e-04
3491,9.8678346679504351e-05,4.2518249043978288e-04
3492,9.8645414302740310e-05,4.2525906828374204e-04
3493,9.8612498945436979e-05,4.2533562452075954e-04
3494,9.8579600593027709e-05,4.2541215915758513e-04
3495,9.8546719230933452e-05,4.2548867220094645e-04
3496,9.8513854844592299e-05,4.2556516365790687e-04
3497,9.8481007419465766e-05,4.2564163353494373e-04
3498,9.8448176941051441e-05,4.2571808183909253e-04
3499,9.8415363394828117e-05,4.2579450857718846e-04
3500,9.8382566766328796e-05,4.2587091375596007e-04
3501,9.8349787041051868e-05,4.2594729738216320e-04
3502,9.8317024204603654e-05,4.2602365946270361e-04
3503,9.8284278242509988e-05,4.2610000000439097e-04
3504,9.8251549140372787e-05,4.2617631901400917e-04
3505,9.8218836883780822e-05,4.2625261649811873e-04
3506,9.8186141458407255e-05,4.2632889246393523e-04
3507,9.8153462849794265e-05,4.2640514691787558e-04
3508,9.8120801043716916e-05,4.2648137986695900e-04
3509,9.8088156025746373e-05,4.2655759131795921e-04
3510,9.8055527781635326e-05,4.2663378127748243e-04
3511,9.8022916297098666e-05,4.2670994975240459e-04
3512,9.7990321557811074e-05,4.2678609674958660e-04
3513,9.7957743549566628e-05,4.2686222227579360e-04
3514,9.7925182258087279e-05,4.2693832633759402e-04
3515,9.7892637669219813e-05,4.2701440894198756e-04
3516,9.7860109768676341e-05,4.2709047009562728e-04
3517,9.7827598542337259e-05,4.2716650980527632e-04
3518,9.7795103975995655e-05,4.2724252807772921e-04
3519,9.7762626055518655e-05,4.2731852491970351e-04
3520,9.7730164766736727e-05,4.2739450033809116e-04
3521,9.7697720095583351e-05,4.2747045433943212e-04
3522,9.7665292027952717e-05,4.2754638693066806e-04
3523,9.7632880549723675e-05,4.2762229811842123e-04
3524,9.7600485646879239e-05,4.2769818790957674e-04
3525,9.7568107305336950e-05,4.2777405631061883e-04
3526,9.7535745511066665e-05,4.2784990332854847e-04
3527,9.7503400250079924e-05,4.2792572896992507e-04
3528,9.7471071508346827e-05,4.2800153324161407e-04
3529,9.7438759271927474e-05,4.2807731615025052e-04
3530,9.7406463526835739e-05,4.2815307770270789e-04
3531,9.7374184259101405e-05,4.2822881790553682e-04
3532,9.7341921454862867e-05,4.2830453676561688e-04
3533,9.7309675100129472e-05,4.2838023428950150e-04
3534,9.7277445181070675e-05,4.2845591048398292e-04
3535,9.7245231683758341e-05,4.2853156535585442e-04
3536,9.7213034594377838e-05,4.2860719891170504e-04
3537,9.7180853899073738e-05,4.2868281115829646e-04
3538,9.7148689583985873e-05,4.2875840210245485e-04
3539,9.7116541635336513e-05,4.2883397175069911e-04
3540,9.7084410039310361e-05,4.2890952010985525e-04
3541,9.7052294782163027e-05,4.2898504718654384e-04
3542,9.7020195850086883e-05,4.2906055298756230e-04
3543,9.6988113229378551e-05,4.2913603751947179e-04
3544,9.6956046906289262e-05,4.2921150078904812e-04
3545,9.6923996867128958e-05,4.2928694280298794e-04
3546,9.6891963098181560e-05,4.2936236356797388e-04
3547,9.6859945585782203e-05,4.2943776309061822e-04
3548,9.6827944316282857e-05,4.2951314137776249e-04
3549,9.6795959275979354e-05,4.2958849843584431e-04
3550,9.6763990451356898e-05,4.2966383427181379e-04
3551,9.6732037828686806e-05,4.2973914889214379e-04
3552,9.6700101394448561e-05,4.2981444230356551e-04
3553,9.6668181135020466e-05,4.2988971451291528e-04
3554,9.6636277036899580e-05,4.2996496552655266e-04
3555,9.6604389086465641e-05,4.3004019535132455e-04
3556,9.6572517270232639e-05,4.3011540399379448e-04
3557,9.6540661574707486e-05,4.3019059146072263e-04
3558,9.6508821986331856e-05,4.3026575775871557e-04
3559,9.6476998491714213e-05,4.3034090289446587e-04
3560,9.6445191077295875e-05,4.3041602687468415e-04
3561,9.6413399729681037e-05,4.3049112970588673e-04
3562,9.6381624435438914e-05,4.3056621139482071e-04
3563,9.6349865181164499e-05,4.3064127194792647e-04
3564,9.6318121953409673e-05,4.3071631137208170e-04
3565,9.6286394738862561e-05,4.3079132967393011e-04
3566,9.6254683524075682e-05,4.3086632685993687e-04
3567,9.6222988295792481e-05,4.3094130293673484e-04
3568,9.6191309040587366e-05,4.3101625791111287e-04
3569,9.6159645745213227e-05,4.3109119178957791e-04
3570,9.6127998396337741e-05,4.3116610457885396e-04
3571,9.6096366980656634e-05,4.3124099628544374e-04
3572,9.6064751484923626e-05,4.3131586691615658e-04
3573,9.6033151895861971e-05,4.3139071647737632e-04
3574,9.6001568200305049e-05,4.3146554497584881e-04
3575,9.5970000384944495e-05,4.3154035241821777e-04
3576,9.5938448436613203e-05,4.3161513881097795e-04
3577,9.5906912342112190e-05,4.3168990416081677e-04
3578,9.5875392088293839e-05,4.3176464847428648e-04
3579,9.5843887661950763e-05,4.3183937175804199e-04
3580,9.5812399049983687e-05,4.3191407401868629e-04
3581,9.5780926239238758e-05,4.3198875526282506e-04
3582,9.5749469216604909e-05,4.3206341549697591e-04
3583,9.5718027969022302e-05,4.3213805472781613e-04
3584,9.5686602483383392e-05,4.3221267296200423e-04
3585,9.5655192746600396e-05,4.3228727020584430e-04
3586,9.5623798745685481e-05,4.3236184646611934e-04
3587,9.5592420467559711e-05,4.3243640174949670e-04
3588,9.5561057899192712e-05,4.3251093606243123e-04
3589,9.5529711027641482e-05,4.3258544941144396e-04
3590,9.5498379839869369e-05,4.3265994180321610e-04
3591,9.5467064322931800e-05,4.3273441324429815e-04
3592,9.5435764463858749e-05,4.3280886374135472e-04
3593,9.5404480249725577e-05,4.3288329330059226e-04
3594,9.5373211667595679e-05,4.3295770192908071e-04
