step,residual,mass
5088,6.5553567539643917e-05,5.2390752407938481e-04
5089,6.5535392756312907e-05,5.2395734201762421e-04
5090,6.5517224459103230e-05,5.2400714655706168e-04
5091,6.5499062644664186e-05,5.2405693770158799e-04
5092,6.5480907309661298e-05,5.2410671545505662e-04
5093,6.5462758450756712e-05,5.2415647982134500e-04
5094,6.5444616064662181e-05,5.2420623080439539e-04
5095,6.5426480148013912e-05,5.2425596840798006e-04
5096,6.5408350697522855e-05,5.2430569263610415e-04
5097,6.5390227709844127e-05,5.2435540349251035e-04
5098,6.5372111181690384e-05,5.2440510098117907e-04
5099,6.5354001109702795e-05,5.2445478510593343e-04
5100,6.5335897490643066e-05,5.2450445587070562e-04
5101,6.5317800321155523e-05,5.2455411327925533e-04
5102,6.5299709597922657e-05,5.2460375733564234e-04
5103,6.5281625317688960e-05,5.2465338804359588e-04
5104,6.5263547477112393e-05,5.2470300540696205e-04
5105,6.5245476072918937e-05,5.2475260942965308e-04
5106,6.5227411101812278e-05,5.2480220011558653e-04
5107,6.5209352560486710e-05,5.2485177746859060e-04
5108,6.5191300445677621e-05,5.2490134149250369e-04
5109,6.5173254754073178e-05,5.2495089219121961e-04
5110,6.5155215482406463e-05,5.2500042956857653e-04
5111,6.5137182627387534e-05,5.2504995362848681e-04
5112,6.5119156185738169e-05,5.2509946437475285e-04
5113,6.5101136154184985e-05,5.2514896181123636e-04
5114,6.5083122529450995e-05,5.2519844594184437e-04
5115,6.5065115308274879e-05,5.2524791677036661e-04
5116,6.5047114487370379e-05,5.2529737430073232e-04
5117,6.5029120063491610e-05,5.2534681853673947e-04
5118,6.5011132033352708e-05,5.2539624948224207e-04
5119,6.4993150393719619e-05,5.2544566714107083e-04
5120,6.4975175141301507e-05,5.2549507151716931e-04
5121,6.4957206272869914e-05,5.2554446261432399e-04
5122,6.4939243785162558e-05,5.2559384043637098e-04
5123,6.4921287674923295e-05,5.2564320498709588e-04
5124,6.4903337938903422e-05,5.2569255627051329e-04
5125,6.4885394573861038e-05,5.2574189429029051e-04
5126,6.4867457576569504e-05,5.2579121905043269e-04
5127,6.4849526943756128e-05,5.2584053055463567e-04
5128,6.4831602672204761e-05,5.2588982880683738e-04
5129,6.4813684758673515e-05,5.2593911381084639e-04
5130,6.4795773199927050e-05,5.2598838557044538e-04
5131,6.4777867992732899e-05,5.2603764408950095e-04
5132,6.4759969133880549e-05,5.2608688937190462e-04
5133,6.4742076620113369e-05,5.2613612142145294e-04
5134,6.4724190448238911e-05,5.2618534024201108e-04
5135,6.4706310615019125e-05,5.2623454583737193e-04
5136,6.4688437117241100e-05,5.2628373821136877e-04
5137,6.4670569951684199e-05,5.2633291736774558e-04
5138,6.4652709115134698e-05,5.2638208331047933e-04
5139,6.4634854604395299e-05,5.2643123604337696e-04
5140,6.4617006416243142e-05,5.2648037557021475e-04
5141,6.4599164547487800e-05,5.2652950189473126e-04
5142,6.4581328994905751e-05,5.2657861502086723e-04
5143,6.4563499755315241e-05,5.2662771495250876e-04
5144,6.4545676825502653e-05,5.2667680169330865e-04
5145,6.4527860202281368e-05,5.2672587524716546e-04
5146,6.4510049882458614e-05,5.2677493561787835e-04
5147,6.4492245862841484e-05,5.2682398280928572e-04
5148,6.4474448140240621e-05,5.2687301682531064e-04
5149,6.4456656711464093e-05,5.2692203766952959e-04
5150,6.4438871573347262e-05,5.2697104534589240e-04
5151,6.4421092722678289e-05,5.2702003985820333e-04
5152,6.4403320156320806e-05,5.2706902121024766e-04
5153,6.4385553871061104e-05,5.2711798940594217e-04
5154,6.4367793863744912e-05,5.2716694444898985e-04
5155,6.4350040131193594e-05,5.2721588634318671e-04
5156,6.4332292670242025e-05,5.2726481509230403e-04
5157,6.4314551477715363e-05,5.2731373070032518e-04
5158,6.4296816550481618e-05,5.2736263317089774e-04
5159,6.4279087885323678e-05,5.2741152250783429e-04
5160,6.4261365479134289e-05,5.2746039871495720e-04
5161,6.4243649328729811e-05,5.2750926179608981e-04
5162,6.4225939430954552e-05,5.2755811175505120e-04
5163,6.4208235782686987e-05,5.2760694859560410e-04
5164,6.4190538380731307e-05,5.2765577232143882e-04
5165,6.4172847221984891e-05,5.2770458293659476e-04
5166,6.4155162303274375e-05,5.2775338044464448e-04
5167,6.4137483621466102e-05,5.2780216484941424e-04
5168,6.4119811173428613e-05,5.2785093615485964e-04
5169,6.4102144956008111e-05,5.2789969436461460e-04
5170,6.4084484966093222e-05,5.2794843948251861e-04
5171,6.4066831200517303e-05,5.2799717151228906e-04
5172,6.4049183656185199e-05,5.2804589045781110e-04
5173,6.4031542329959476e-05,5.2809459632282662e-04
5174,6.4013907218705838e-05,5.2814328911111397e-04
5175,6.3996278319297651e-05,5.2819196882651696e-04
5176,6.3978655628632686e-05,5.2824063547271440e-04
5177,6.3961039143582344e-05,5.2828928905351391e-04
5178,6.3943428861026750e-05,5.2833792957275474e-04
5179,6.3925824777863433e-05,5.2838655703419063e-04
5180,6.3908226890973673e-05,5.2843517144158104e-04
5181,6.3890635197253940e-05,5.2848377279867526e-04
5182,6.3873049693604893e-05,5.2853236110927536e-04
5183,6.3855470376886656e-05,5.2858093637722409e-04
5184,6.3837897244051699e-05,5.2862949860615102e-04
5185,6.3820330291962152e-05,5.2867804779997858e-04
5186,6.3802769517533540e-05,5.2872658396233300e-04
5187,6.3785214917678137e-05,5.2877510709705886e-04
5188,6.3767666489296696e-05,5.2882361720794576e-04
5189,6.3750124229294757e-05,5.2887211429872294e-04
5190,6.3732588134591612e-05,5.2892059837316861e-04
5191,6.3715058202110201e-05,5.2896906943502165e-04
5192,6.3697534428752036e-05,5.2901752748810236e-04
5193,6.3680016811445939e-05,5.2906597253605657e-04
5194,6.3662505347119078e-05,5.2911440458274016e-04
5195,6.3645000032686383e-05,5.2916282363197221e-04
5196,6.3627500865077568e-05,5.2921122968732095e-04
5197,6.3610007841228991e-05,5.2925962275269525e-04
5198,6.3592520958047761e-05,5.2930800283181002e-04
5199,6.3575040212510527e-05,5.2935636992837020e-04
5200,6.3557565601511022e-05,5.2940472404622253e-04
5201,6.3540097122020758e-05,5.2945306518908020e-04
5202,6.3522634770953797e-05,5.2950139336067588e-04
5203,6.3505178545276148e-05,5.2954970856472126e-04
5204,6.3487728441910697e-05,5.2959801080505004e-04
5205,6.3470284457823670e-05,5.2964630008530420e-04
5206,6.3452846589954161e-05,5.2969457640932504e-04
5207,6.3435414835265794e-05,5.2974283978087530e-04
5208,6.3417989190704804e-05,5.2979109020363812e-04
5209,6.3400569653241471e-05,5.2983932768128547e-04
5210,6.3383156219804236e-05,5.2988755221776830e-04
5211,6.3365748887392488e-05,5.2993576381653296e-04
5212,6.3348347652945363e-05,5.2998396248162016e-04
5213,6.3330952513427079e-05,5.3003214821660375e-04
5214,6.3313563465835075e-05,5.3008032102523704e-04
5215,6.3296180507107605e-05,5.3012848091118711e-04
5216,6.3278803634238677e-05,5.3017662787834029e-04
5217,6.3261432844200670e-05,5.3022476193036595e-04
5218,6.3244068133948210e-05,5.3027288307092241e-04
5219,6.3226709500493263e-05,5.3032099130381229e-04
5220,6.3209356940816176e-05,5.3036908663275429e-04
5221,6.3192010451872089e-05,5.3041716906154681e-04
5222,6.3174670030674730e-05,5.3046523859366830e-04
5223,6.3157335674213298e-05,5.3051329523319860e-04
5224,6.3140007379448366e-05,5.3056133898351696e-04
5225,6.3122685143423613e-05,5.3060936984863102e-04
5226,6.3105368963090576e-05,5.3065738783213861e-04
5227,6.3088058835460446e-05,5.3070539293772535e-04
5228,6.3070754757552482e-05,5.3075338516912751e-04
5229,6.3053456726351489e-05,5.3080136453016291e-04
5230,6.3036164738868716e-05,5.3084933102439172e-04
5231,6.3018878792092453e-05,5.3089728465563761e-04
5232,6.3001598883071310e-05,5.3094522542761755e-04
5233,6.2984325008783767e-05,5.3099315334394746e-04
5234,6.2967057166247182e-05,5.3104106840845880e-04
5235,6.2949795352503662e-05,5.3108897062478051e-04
5236,6.2932539564529368e-05,5.3113685999667986e-04
5237,6.2915289799382276e-05,5.3118473652784325e-04
5238,6.2898046054077035e-05,5.3123260022196368e-04
5239,6.2880808325623281e-05,5.3128045108278286e-04
5240,6.2863576611070385e-05,5.3132828911391897e-04
5241,6.2846350907430461e-05,5.3137611431916998e-04
5242,6.2829131211734706e-05,5.3142392670221046e-04
5243,6.2811917521034198e-05,5.3147172626671565e-04
5244,6.2794709832356924e-05,5.3151951301642214e-04
5245,6.2777508142732101e-05,5.3156728695503367e-04
5246,6.2760312449219413e-05,5.3161504808621246e-04
5247,6.2743122748834770e-05,5.3166279641366637e-04
5248,6.2725939038643915e-05,5.3171053194114219e-04
5249,6.2708761315696747e-05,5.3175825467227222e-04
5250,6.2691589577037717e-05,5.3180596461075563e-04
5251,6.2674423819711819e-05,5.3185366176029824e-04
5252,6.2657264040776961e-05,5.3190134612466006e-04
5253,6.2640110237303481e-05,5.3194901770733049e-04
5254,6.2622962406314186e-05,5.3199667651225363e-04
5255,6.2605820544907141e-05,5.3204432254294306e-04
5256,6.2588684650128777e-05,5.3209195580313016e-04
5257,6.2571554719053116e-05,5.3213957629655783e-04
5258,6.2554430748727944e-05,5.3218718402675590e-04
5259,6.2537312736247666e-05,5.3223477899757253e-04
5260,6.2520200678660122e-05,5.3228236121263643e-04
5261,6.2503094573059339e-05,5.3232993067561698e-04
5262,6.2485994416506085e-05,5.3237748739018138e-04
5263,6.2468900206092380e-05,5.3242503136000552e-04
5264,6.2451811938884008e-05,5.3247256258885146e-04
5265,6.2434729611975077e-05,5.3252008108030824e-04
5266,6.2417653222425338e-05,5.3256758683804264e-04
5267,6.2400582767369354e-05,5.3261507986577671e-04
5268,6.2383518243865277e-05,5.3266256016714557e-04
5269,6.2366459648998922e-05,5.3271002774579810e-04
5270,6.2349406979876797e-05,5.3275748260548880e-04
5271,6.2332360233584850e-05,5.3280492474980419e-04
5272,6.2315319407234388e-05,5.3285235418251968e-04
5273,6.2298284497912511e-05,5.3289977090720188e-04
5274,6.2281255502712150e-05,5.3294717492749554e-04
5275,6.2264232418774899e-05,5.3299456624719818e-04
5276,6.2247215243162028e-05,5.3304194486979140e-04
5277,6.2230203973025799e-05,5.3308931079912498e-04
5278,6.2213198605428445e-05,5.3313666403874405e-04
5279,6.2196199137522944e-05,5.3318400459235885e-04
5280,6.2179205566402390e-05,5.3323133246355777e-04
5281,6.2162217889201370e-05,5.3327864765610495e-04
5282,6.2145236103014264e-05,5.3332595017348999e-04
5283,6.2128260204982193e-05,5.3337324001953947e-04
5284,6.2111290192216735e-05,5.3342051719784201e-04
5285,6.2094326061862005e-05,5.3346778171209982e-04
5286,6.2077367811020365e-05,5.3351503356584501e-04
5287,6.2060415436837477e-05,5.3356227276280476e-04
5288,6.2043468936445273e-05,5.3360949930660083e-04
5289,6.2026528306974494e-05,5.3365671320095964e-04
5290,6.2009593545552397e-05,5.3370391444945210e-04
5291,6.1992664649329767e-05,5.3375110305569707e-04
5292,6.1975741615448145e-05,5.3379827902345954e-04
5293,6.1958824441031373e-05,5.3384544235624855e-04
5294,6.1941913123256283e-05,5.3389259305777900e-04
5295,6.1925007659233803e-05,5.3393973113170464e-04
5296,6.1908108046133405e-05,5.3398685658163339e-04
5297,6.1891214281099694e-05,5.3403396941114798e-04
5298,6.1874326361299189e-05,5.3408106962402090e-04
5299,6.1857444283866791e-05,5.3412815722382449e-04
5300,6.1840568045970075e-05,5.3417523221409747e-04
5301,6.1823697644765329e-05,5.3422229459866154e-04
5302,6.1806833077417215e-05,5.3426934438097131e-04
5303,6.1789974341082453e-05,5.3431638156481746e-04
5304,6.1773121432938039e-05,5.3436340615366121e-04
5305,6.1756274350132791e-05,5.3441041815129519e-04
5306,6.1739433089857257e-05,5.3445741756126585e-04
5307,6.1722597649270015e-05,5.3450440438715093e-04
5308,6.1705768025553074e-05,5.3455137863263422e-04
5309,6.1688944215866894e-05,5.3459834030146545e-04
5310,6.1672126217417677e-05,5.3464528939700965e-04
5311,6.1655314027347615e-05,5.3469222592308246e-04
5312,6.1638507642880702e-05,5.3473914988323734e-04
5313,6.1621707061171113e-05,5.3478606128111602e-04
5314,6.1604912279416521e-05,5.3483296012032185e-04
5315,6.1588123294797055e-05,5.3487984640449634e-04
5316,6.1571340104504032e-05,5.3492672013716433e-04
5317,6.1554562705751705e-05,5.3497358132213572e-04
5318,6.1537791095699952e-05,5.3502042996281002e-04
5319,6.1521025271568634e-05,5.3506726606299538e-04
5320,6.1504265230553272e-05,5.3511408962606780e-04
5321,6.1487510969845106e-05,5.3516090065582804e-04
5322,6.1470762486661422e-05,5.3520769915583121e-04
5323,6.1454019778198608e-05,5.3525448512972760e-04
5324,6.1437282841647213e-05,5.3530125858104629e-04
5325,6.1420551674244581e-05,5.3534801951342869e-04
5326,6.1403826273191586e-05,5.3539476793047379e-04
5327,6.1387106635694144e-05,5.3544150383587623e-04
5328,6.1370392758969448e-05,5.3548822723306058e-04
5329,6.1353684640231599e-05,5.3553493812578913e-04
5330,6.1336982276725139e-05,5.3558163651761480e-04
5331,6.1320285665632211e-05,5.3562832241202819e-04
5332,6.1303594804184292e-05,5.3567499581283777e-04
5333,6.1286909689645737e-05,5.3572165672350182e-04
5334,6.1270230319188405e-05,5.3576830514757328e-04
5335,6.1253556690086991e-05,5.3581494108878277e-04
5336,6.1236888799530632e-05,5.3586156455061415e-04
5337,6.1220226644784917e-05,5.3590817553677444e-04
5338,6.1203570223071442e-05,5.3595477405074857e-04
5339,6.1186919531627687e-05,5.3600136009617026e-04
5340,6.1170274567712681e-05,5.3604793367653105e-04
5341,6.1153635328532583e-05,5.3609449479562416e-04
5342,6.1137001811356018e-05,5.3614104345688063e-04
5343,6.1120374013408444e-05,5.3618757966397701e-04
5344,6.1103751931953444e-05,5.3623410342038295e-04
5345,6.1087135564236696e-05,5.3628061472976035e-04
5346,6.1070524907517595e-05,5.3632711359573033e-04
5347,6.1053919959016314e-05,5.3637360002184334e-04
5348,6.1037320716039750e-05,5.3642007401153336e-04
5349,6.1020727175782265e-05,5.3646653556871544e-04
5350,6.1004139335569552e-05,5.3651298469662464e-04
5351,6.0987557192610123e-05,5.3655942139896578e-04
5352,6.0970980744193100e-05,5.3660584567930653e-04
5353,6.0954409987580689e-05,5.3665225754135704e-04
5354,6.0937844920036350e-05,5.3669865698843528e-04
5355,6.0921285538814003e-05,5.3674504402431169e-04
5356,6.0904731841210041e-05,5.3679141865249679e-04
5357,6.0888183824493032e-05,5.3683778087648573e-04
5358,6.0871641485929067e-05,5.3688413070005240e-04
5359,6.0855104822787453e-05,5.3693046812660359e-04
5360,6.0838573832372559e-05,5.3697679315975911e-04
5361,6.0822048511932760e-05,5.3702310580300327e-04
5362,6.0805528858783695e-05,5.3706940605998473e-04
5363,6.0789014870186330e-05,5.3711569393418421e-04
5364,6.0772506543442906e-05,5.3716196942929203e-04
5365,6.0756003875822900e-05,5.3720823254877132e-04
5366,6.0739506864650582e-05,5.3725448329622935e-04
5367,6.0723015507167207e-05,5.3730072167523216e-04
5368,6.0706529800712319e-05,5.3734694768922057e-04
5369,6.0690049742562740e-05,5.3739316134198583e-04
5370,6.0673575330021417e-05,5.3743936263687367e-04
5371,6.0657106560388930e-05,5.3748555157748300e-04
5372,6.0640643430975555e-05,5.3753172816741759e-04
5373,6.0624185939056430e-05,5.3757789241018993e-04
5374,6.0607734081977189e-05,5.3762404430936662e-04
5375,6.0591287857010204e-05,5.3767018386850513e-04
5376,6.0574847261486237e-05,5.3771631109113000e-04
5377,6.0558412292724258e-05,5.3776242598079903e-04
5378,6.0541982948014435e-05,5.3780852854107004e-04
5379,6.0525559224677451e-05,5.3785461877551286e-04
5380,6.0509141120056904e-05,5.3790069668756952e-04
5381,6.0492728631447105e-05,5.3794676228089517e-04
5382,6.0476321756173993e-05,5.3799281555898357e-04
5383,6.0459920491556552e-05,5.3803885652542157e-04
5384,6.0443524834945452e-05,5.3808488518359307e-04
5385,6.0427134783627763e-05,5.3813090153725755e-04
5386,6.0410750334970642e-05,5.3817690558984185e-04
5387,6.0394371486271599e-05,5.3822289734491819e-04
5388,6.0377998234908560e-05,5.3826887680592447e-04
5389,6.0361630578167617e-05,5.3831484397650459e-04
5390,6.0345268513406238e-05,5.3836079886007389e-04
5391,6.0328912037980534e-05,5.3840674146033688e-04
5392,6.0312561149197694e-05,5.3845267178066845e-04
5393,6.0296215844433588e-05,5.3849858982471500e-04
5394,6.0279876120998893e-05,5.3854449559596039e-04
5395,6.0263541976270506e-05,5.3859038909783374e-04
5396,6.0247213407565587e-05,5.3863627033401721e-04
5397,6.0230890412282823e-05,5.3868213930794795e-04
5398,6.0214572987715160e-05,5.3872799602311351e-04
5399,6.0198261131263872e-05,5.3877384048317632e-04
5400,6.0181954840251793e-05,5.3881967269158511e-04
5401,6.0165654112057946e-05,5.3886549265178094e-04
5402,6.0149358944047041e-05,5.3891130036741832e-04
5403,6.0133069333549917e-05,5.3895709584195455e-04
5404,6.0116785277955114e-05,5.3900287907887167e-04
5405,6.0100506774615081e-05,5.3904865008170318e-04
5406,6.0084233820915859e-05,5.3909440885399769e-04
5407,6.0067966414197724e-05,5.3914015539924828e-04
5408,6.0051704551858259e-05,5.3918588972098349e-04
5409,6.0035448231266309e-05,5.3923161182264532e-04
5410,6.0019197449758518e-05,5.3927732170788441e-04
5411,6.0002952204770381e-05,5.3932301938004485e-04
5412,5.9986712493654419e-05,5.3936870484280026e-04
5413,5.9970478313778948e-05,5.3941437809953616e-04
5414,5.9954249662526515e-05,5.3946003915385568e-04
5415,5.9938026537306282e-05,5.3950568800914783e-04
5416,5.9921808935479262e-05,5.3955132466894666e-04
5417,5.9905596854433474e-05,5.3959694913682387e-04
5418,5.9889390291588492e-05,5.3964256141624998e-04
5419,5.9873189244295941e-05,5.3968816151074616e-04
5420,5.9856993709978124e-05,5.3973374942375095e-04
5421,5.9840803686004245e-05,5.3977932515881870e-04
5422,5.9824619169790399e-05,5.3982488871939652e-04
5423,5.9808440158734948e-05,5.3987044010902726e-04
5424,5.9792266650232337e-05,5.3991597933113341e-04
5425,5.9776098641678001e-05,5.3996150638940680e-04
5426,5.9759936130500525e-05,5.4000702128704072e-04
5427,5.9743779114065087e-05,5.4005252402775236e-04
5428,5.9727627589824862e-05,5.4009801461500162e-04
5429,5.9711481555161691e-05,5.4014349305223075e-04
5430,5.9695341007497776e-05,5.4018895934284945e-04
5431,5.9679205944240261e-05,5.4023441349056547e-04
5432,5.9663076362813982e-05,5.4027985549862524e-04
5433,5.9646952260618237e-05,5.4032528537069390e-04
5434,5.9630833635081555e-05,5.4037070311019277e-04
5435,5.9614720483643356e-05,5.4041610872061459e-04
5436,5.9598612803681999e-05,5.4046150220535879e-04
5437,5.9582510592668934e-05,5.4050688356798880e-04
5438,5.9566413847990862e-05,5.4055225281199933e-04
5439,5.9550322567118358e-05,5.4059760994079153e-04
5440,5.9534236747444663e-05,5.4064295495793004e-04
5441,5.9518156386411391e-05,5.4068828786686175e-04
5442,5.9502081481457365e-05,5.4073360867099441e-04
5443,5.9486012030001831e-05,5.4077891737394125e-04
5444,5.9469948029512006e-05,5.4082421397904051e-04
5445,5.9453889477410219e-05,5.4086949848985424e-04
5446,5.9437836371120161e-05,5.4091477090979746e-04
5447,5.9421788708106650e-05,5.4096003124238341e-04
5448,5.9405746485802186e-05,5.4100527949095187e-04
5449,5.9389709701676614e-05,5.4105051565923380e-04
5450,5.9373678353139945e-05,5.4109573975051357e-04
5451,5.9357652437665527e-05,5.4114095176821086e-04
5452,5.9341631952703946e-05,5.4118615171588435e-04
5453,5.9325616895691484e-05,5.4123133959704253e-04
5454,5.9309607264114737e-05,5.4127651541501941e-04
5455,5.9293603055385735e-05,5.4132167917330179e-04
5456,5.9277604267008686e-05,5.4136683087538807e-04
5457,5.9261610896414022e-05,5.4141197052483053e-04
5458,5.9245622941075601e-05,5.4145709812494953e-04
5459,5.9229640398452283e-05,5.4150221367917474e-04
5460,5.9213663266021686e-05,5.4154731719113119e-04
5461,5.9197691541221716e-05,5.4159240866412254e-04
5462,5.9181725221558853e-05,5.4163748810170432e-04
5463,5.9165764304471106e-05,5.4168255550721654e-04
5464,5.9149808787462254e-05,5.4172761088419098e-04
5465,5.9133858667989025e-05,5.4177265423603215e-04
5466,5.9117913943510651e-05,5.4181768556625296e-04
5467,5.9101974611535907e-05,5.4186270487831972e-04
5468,5.9086040669536210e-05,5.4190771217553957e-04
5469,5.9070112114980198e-05,5.4195270746146664e-04
5470,5.9054188945363357e-05,5.4199769073956668e-04
5471,5.9038271158171681e-05,5.4204266201317763e-04
5472,5.9022358750873340e-05,5.4208762128582575e-04
5473,5.9006451720979602e-05,5.4213256856098905e-04
5474,5.8990550065973520e-05,5.4217750384195418e-04
5475,5.8974653783341011e-05,5.4222242713230259e-04
5476,5.8958762870586939e-05,5.4226733843542696e-04
5477,5.8942877325180419e-05,5.4231223775479110e-04
5478,5.8926997144661876e-05,5.4235712509373641e-04
5479,5.8911122326495273e-05,5.4240200045589865e-04
5480,5.8895252868197943e-05,5.4244686384448718e-04
5481,5.8879388767250282e-05,5.4249171526305580e-04
5482,5.8863530021194125e-05,5.4253655471494719e-04
5483,5.8847676627495218e-05,5.4258138220376201e-04
5484,5.8831828583692909e-05,5.4262619773275274e-04
5485,5.8815985887277102e-05,5.4267100130538852e-04
5486,5.8800148535765271e-05,5.4271579292520774e-04
5487,5.8784316526665730e-05,5.4276057259550886e-04
5488,5.8768489857508537e-05,5.4280534031976731e-04
5489,5.8752668525790576e-05,5.4285009610142748e-04
5490,5.8736852529038082e-05,5.4289483994386537e-04
5491,5.8721041864776859e-05,5.4293957185053523e-04
5492,5.8705236530515424e-05,5.4298429182483778e-04
5493,5.8689436523791269e-05,5.4302899987024441e-04
5494,5.8673641842107937e-05,5.4307369599010207e-04
5495,5.8657852483013323e-05,5.4311838018786653e-04
5496,5.8642068444032768e-05,5.4316305246692278e-04
5497,5.8626289722677677e-05,5.4320771283073734e-04
5498,5.8610516316507157e-05,5.4325236128267710e-04
5499,5.8594748223029123e-05,5.4329699782619523e-04
5500,5.8578985439806986e-05,5.4334162246472443e-04
5501,5.8563227964342547e-05,5.4338623520165305e-04
5502,5.8547475794195025e-05,5.4343083604029756e-04
5503,5.8531728926914819e-05,5.4347542498423397e-04
5504,5.8515987360011728e-05,5.4352000203667218e-04
5505,5.8500251091066164e-05,5.4356456720127777e-04
5506,5.8484520117595522e-05,5.4360912048125867e-04
5507,5.8468794437158748e-05,5.4365366187997428e-04
5508,5.8453074047305767e-05,5.4369819140096670e-04
5509,5.8437358945582584e-05,5.4374270904769474e-04
5510,5.8421649129541631e-05,5.4378721482340126e-04
5511,5.8405944596729422e-05,5.4383170873156176e-04
5512,5.8390245344722018e-05,5.4387619077549999e-04
5513,5.8374551371053199e-05,5.4392066095879056e-04
5514,5.8358862673306460e-05,5.4396511928464497e-04
5515,5.8343179249014347e-05,5.4400956575652521e-04
5516,5.8327501095762397e-05,5.4405400037784964e-04
5517,5.8311828211090859e-05,5.4409842315202722e-04
5518,5.8296160592595163e-05,5.4414283408238309e-04
5519,5.8280498237811256e-05,5.4418723317236576e-04
5520,5.8264841144339744e-05,5.4423162042533399e-04
5521,5.8249189309720546e-05,5.4427599584471842e-04
5522,5.8233542731550067e-05,5.4432035943387290e-04
5523,5.8217901407369857e-05,5.4436471119618396e-04
5524,5.8202265334802953e-05,5.4440905113508080e-04
5525,5.8186634511386827e-05,5.4445337925382417e-04
5526,5.8171008934713710e-05,5.4449769555598424e-04
5527,5.8155388602372518e-05,5.4454200004481004e-04
5528,5.8139773511920450e-05,5.4458629272372884e-04
5529,5.8124163660973474e-05,5.4463057359613548e-04
5530,5.8108559047101905e-05,5.4467484266537735e-04
5531,5.8092959667891702e-05,5.4471909993488886e-04
5532,5.8077365520926182e-05,5.4476334540794061e-04
5533,5.8061776603799747e-05,5.4480757908801540e-04
5534,5.8046192914110941e-05,5.4485180097843229e-04
5535,5.8030614449448995e-05,5.4489601108260891e-04
5536,5.8015041207416635e-05,5.4494020940390627e-04
5537,5.7999473185591416e-05,5.4498439594566480e-04
5538,5.7983910381577568e-05,5.4502857071131179e-04
5539,5.7968352792995607e-05,5.4507273370415490e-04
5540,5.7952800417432655e-05,5.4511688492760299e-04
5541,5.7937253252485644e-05,5.4516102438505252e-04
5542,5.7921711295763903e-05,5.4520515207977759e-04
5543,5.7906174544891159e-05,5.4524926801519341e-04
5544,5.7890642997451158e-05,5.4529337219468856e-04
5545,5.7875116651069322e-05,5.4533746462166939e-04
5546,5.7859595503350031e-05,5.4538154529941451e-04
5547,5.7844079551906028e-05,5.4542561423128041e-04
5548,5.7828568794355395e-05,5.4546967142071669e-04
5549,5.7813063228321589e-05,5.4551371687097086e-04
5550,5.7797562851406863e-05,5.4555775058554490e-04
5551,5.7782067661251049e-05,5.4560177256765400e-04
5552,5.7766577655450487e-05,5.4564578282070831e-04
5553,5.7751092831652707e-05,5.4568978134808240e-04
5554,5.7735613187459822e-05,5.4573376815306998e-04
5555,5.7720138720527479e-05,5.4577774323911023e-04
5556,5.7704669428435565e-05,5.4582170660958870e-04
5557,5.7689205308881803e-05,5.4586565826772709e-04
5558,5.7673746359435662e-05,5.4590959821695137e-04
5559,5.7658292577755686e-05,5.4595352646060402e-04
5560,5.7642843961479466e-05,5.4599744300192193e-04
5561,5.7627400508236556e-05,5.4604134784445434e-04
5562,5.7611962215647357e-05,5.4608524099149767e-04
5563,5.7596529081403616e-05,5.4612912244623611e-04
5564,5.7581101103087609e-05,5.4617299221220664e-04
5565,5.7565678278366119e-05,5.4621685029266980e-04
5566,5.7550260604880689e-05,5.4626069669094584e-04
5567,5.7534848080286277e-05,5.4630453141038711e-04
5568,5.7519440702210547e-05,5.4634835445436548e-04
5569,5.7504038468324728e-05,5.4639216582615059e-04
5570,5.7488641376255975e-05,5.4643596552921003e-04
5571,5.7473249423672542e-05,5.4647975356680867e-04
5572,5.7457862608228359e-05,5.4652352994226448e-04
5573,5.7442480927573668e-05,5.4656729465888993e-04
5574,5.7427104379349339e-05,5.4661104772009720e-04
5575,5.7411732961239394e-05,5.4665478912913166e-04
5576,5.7396366670888257e-05,5.4669851888944376e-04
5577,5.7381005505971369e-05,5.4674223700423310e-04
5578,5.7365649464140288e-05,5.4678594347685561e-04
5579,5.7350298543052433e-05,5.4682963831072023e-04
5580,5.7334952740384087e-05,5.4687332150911839e-04
5581,5.7319612053807780e-05,5.4691699307534607e-04
5582,5.7304276480976675e-05,5.4696065301272591e-04
5583,5.7288946019585935e-05,5.4700430132455951e-04
5584,5.7273620667282101e-05,5.4704793801429107e-04
5585,5.7258300421751657e-05,5.4709156308519824e-04
5586,5.7242985280673481e-05,5.4713517654049059e-04
5587,5.7227675241710588e-05,5.4717877838360990e-04
5588,5.7212370302550390e-05,5.4722236861780424e-04
5589,5.7197070460885500e-05,5.4726594724642801e-04
5590,5.7181775714378379e-05,5.4730951427278099e-04
5591,5.7166486060714153e-05,5.4735306970021521e-04
5592,5.7151201497585377e-05,5.4739661353201243e-04
5593,5.7135922022686520e-05,5.4744014577148684e-04
5594,5.7120647633676405e-05,5.4748366642195178e-04
5595,5.7105378328277990e-05,5.4752717548671079e-04
5596,5.7090114104158445e-05,5.4757067296912860e-04
5597,5.7074854959027324e-05,5.4761415887243103e-04
5598,5.7059600890561704e-05,5.4765763320003115e-04
5599,5.7044351896470152e-05,5.4770109595508128e-04
5600,5.7029107974447768e-05,5.4774454714114941e-04
5601,5.7013869122185006e-05,5.4778798676126460e-04
5602,5.6998635337395391e-05,5.4783141481880456e-04
5603,5.6983406617773685e-05,5.4787483131717217e-04
5604,5.6968182961004434e-05,5.4791823625959738e-04
5605,5.6952964364843067e-05,5.4796162964938864e-04
